6,33,25,31,40.556,67.499,13.69
33,4,10,19,33.899,45.848,8.6108
48,7,13,39,58.213,36.849,13.408
9,45,10,25,20.414,5.6668,3.5534
35,22,18,47,34.971,44.754,8.7732
15,10,14,24,21.243,21.233,4.211
27,23,46,8,33.899,11.712,6.194
15,37,4,15,46.456,75.553,17.867
23,10,23,18,11.657,98.266,7.3869
32,39,16,11,30.556,76.335,11.913
14,40,28,14,34.142,40.048,8.1333
45,21,45,23,2,47.472,0.51763
15,29,18,28,46.627,66.965,15.612
13,39,25,29,16.728,56.255,4.8228
7,15,33,4,31.142,74.548,11.772
17,10,34,20,30.556,87.737,14.892
10,47,5,16,33.071,42.881,8.1249
48,38,32,38,29.556,17.512,5.6709
35,38,30,21,19.899,51.706,5.4174
31,32,32,40,12.899,94.282,7.3405
40,44,9,37,41.213,36.966,9.5037
29,22,43,27,52.556,31.01,11.414
40,4,21,23,28.627,73.112,10.564
26,41,38,20,29.485,23.147,5.9465
40,27,43,35,40.071,70.07,14.076
46,7,35,7,13.828,3.5394,2.3676
25,40,15,38,10.828,93.371,6.0215
39,15,32,6,27.899,33.38,6.2028
28,21,8,32,47.142,16.467,8.9641
45,20,14,40,64.314,73.323,23.816
5,39,21,46,18.899,74.578,7.1481
23,36,48,33,61.799,77.246,24.485
30,19,19,25,13.485,80.059,5.6251
23,40,25,30,10.828,45.325,2.7342
17,6,27,32,34.485,19.507,6.7326
24,42,15,37,11.071,88.367,5.4713
34,7,28,35,30.485,68.185,10.399
33,17,44,42,45.556,73.5,16.92
36,41,12,45,27.314,33.665,6.0899
39,24,23,11,40.899,46.599,10.479
48,4,8,33,63.728,77.485,25.357
20,8,48,41,66.657,17.113,12.745
31,35,5,12,38.627,59.216,11.581
18,5,9,22,21.899,85.759,10.229
48,18,20,12,45.657,44.313,11.397
14,37,32,9,36.627,88.071,17.983
10,10,33,27,37.456,49.578,9.938
45,44,21,28,41.213,96.221,24.678
43,41,40,43,18.071,6.9875,3.1784
15,45,48,5,63.284,53.954,17.716
28,47,46,10,48.556,94.072,27.484
30,26,18,13,23.971,29.55,5.1326
10,21,9,25,4.4142,38.892,1.0387
44,15,26,7,31.071,4.7306,5.369
4,38,8,22,17.657,92.159,9.5295
27,46,23,14,35.071,16.639,6.6786
30,22,8,21,38.556,4.382,6.6444
9,8,3,17,11.485,83.736,5.1461
41,10,30,44,39.728,54.44,11.19
47,12,27,27,41.142,12.18,7.5464
39,22,46,20,27.243,74.343,10.263
7,36,26,4,45.142,96.61,27.317
7,7,45,24,58.657,61.597,18.17
24,22,39,24,25.728,45.92,6.5405
18,12,47,45,57.012,83.193,25.268
4,23,27,33,50.213,59.303,15.073
47,6,43,18,13.657,41.022,3.2876
3,47,41,5,72.385,83.076,32.007
14,34,46,25,60.213,77.652,24.031
45,33,38,45,24.071,97.439,14.902
25,39,26,38,1.4142,37.923,0.32939
10,24,7,8,17.243,77.909,6.9133
3,43,26,12,20.556,42.344,5.0204
4,18,31,31,41.941,97.621,26.098
23,14,31,33,22.899,0.75659,3.8384
19,35,20,25,11.243,99.968,7.488
17,39,29,11,34.142,94.299,19.437
3,37,17,14,18.142,53.665,5.0604
39,16,7,38,58.87,68.422,20.154
40,14,48,4,14.485,37.828,3.3705
34,24,18,8,32.142,93.437,17.903
24,5,29,23,20.071,85.584,9.3409
5,22,25,47,39.142,53.892,10.949
19,5,21,19,20.485,71.374,7.3472
38,41,3,44,38.728,83.671,17.329
28,28,38,46,22.142,45.593,5.608
13,44,13,36,27.314,96.031,16.272
38,13,45,30,29.071,79.214,11.937
34,12,42,4,14.243,43.904,3.5391
40,33,34,31,6.8284,71.886,2.4695
8,30,39,39,46.385,72.217,16.866
11,9,8,37,29.243,2.4751,4.966
18,26,45,43,46.042,84.23,20.837
21,38,26,42,6.6569,91.939,3.5737
43,22,16,9,49.314,99.9,32.778
10,44,5,10,36.071,83.801,16.183
19,4,40,45,50.87,3.2348,8.6892
9,35,4,6,31.071,24.564,6.348
36,38,10,13,34.042,72.068,12.348
47,14,22,40,50.799,71.106,18.141
31,33,30,19,14.414,65.051,4.6911
15,27,4,22,13.071,43.807,3.2445
44,33,35,33,37.728,35.764,8.5929
8,12,14,39,43.627,22.901,8.7791
31,8,43,3,14.071,69.851,4.9256
27,7,35,35,32.485,81.23,13.855
5,5,16,33,42.213,50.2,11.284
7,35,24,44,24.728,53.796,6.9089
10,14,37,44,61.971,85.765,28.951
11,43,29,22,39.142,19.72,7.656
43,13,44,26,13.414,0.72859,2.248
26,4,21,25,23.071,38.63,5.4136
26,16,30,48,34.485,56.66,9.9948
4,12,25,3,24.728,4.3135,4.2591
24,21,38,21,29.314,14.527,5.483
9,38,39,3,59.728,28.029,12.604
28,25,9,26,42.385,1.0651,7.121
39,48,28,35,21.071,5.9158,3.6749
14,39,17,13,35.385,1.684,5.9729
10,21,8,37,16.828,60.633,5.1439
30,47,46,45,29.314,38.129,6.8423
12,9,30,16,25.485,60.204,7.7443
38,39,8,13,36.698,64.629,11.87
13,27,33,9,44.385,39.896,10.556
16,20,4,34,39.556,34.76,8.9175
7,27,23,9,36.142,57.782,10.631
27,11,4,10,28.142,51.372,7.6302
18,25,5,11,28.556,89.999,14.644
22,32,39,16,31.243,81.198,13.317
3,39,41,5,64.385,50.264,17.224
27,16,18,8,18.314,69.654,6.391
10,47,45,21,53.627,78.081,21.569
25,19,36,34,20.728,74.337,7.8076
23,43,28,17,28.071,78.394,11.354
22,29,35,22,21.071,85.106,9.7091
3,32,19,7,34.556,17.566,6.6333
15,4,9,41,39.485,81.133,16.809
24,28,21,32,5.2426,56.589,1.5181
10,13,24,34,36.213,10.564,6.5549
24,4,34,24,25.314,82.118,10.984
38,23,32,33,14.243,56.316,4.1095
25,3,17,40,42.556,28.231,8.9979
40,10,34,21,34.071,70.829,12.113
8,19,28,13,33.799,65.935,11.144
40,16,8,27,71.527,54.432,20.145
45,30,33,20,51.071,10.1,9.2095
39,4,25,9,16.071,48.488,4.2093
33,35,20,48,22.485,47.596,5.828
10,46,4,32,16.485,5.9872,2.8767
3,13,6,17,5.2426,41.387,1.2671
30,19,39,8,35.314,68.187,12.046
8,3,28,3,20,49.033,5.2722
41,3,4,29,54.799,3.234,9.3602
25,34,5,12,31.385,25.103,6.444
46,17,19,25,54.556,83.545,24.35
8,33,25,24,47.556,88.839,23.752
8,16,28,43,47.728,80.202,19.962
22,30,39,24,23.243,5.8941,4.0529
30,23,3,21,41.042,63.648,13.088
31,10,35,16,8.2426,96.334,4.9507
4,25,3,26,1.4142,89.754,0.72114
24,33,32,39,12.243,47.485,3.1691
26,4,25,8,4.4142,63.691,1.4085
17,13,35,10,25.728,85.255,11.892
33,43,13,25,53.213,93.339,29.567
26,20,38,48,32.971,83.074,14.578
17,5,30,17,20.314,13.972,3.7819
24,22,17,3,25.899,7.6292,4.5786
33,24,35,19,5.8284,83.936,2.622
11,3,7,7,5.6569,20.899,1.1181
42,48,45,34,17.828,17.972,3.4343
23,19,47,8,29.142,28.001,6.1482
48,23,31,38,46.385,87.608,22.543
47,6,43,15,10.657,65.641,3.4985
15,16,28,9,17.314,97.258,10.665
12,5,41,10,41.657,13.567,7.7293
8,30,13,43,16.243,2.4932,2.7587
35,46,45,13,15.485,76.338,6.0376
14,18,38,29,30.799,51.173,8.3303
45,3,7,4,38.414,56.29,11.08
25,8,30,14,8.0711,99.024,5.2277
46,12,10,43,66.456,31.536,14.507
40,44,28,16,32.971,96.074,19.664
6,39,3,47,9.2426,94.249,5.2551
16,46,36,48,29.899,82.437,13.055
26,33,13,35,13.828,43.519,3.4215
26,3,4,10,24.899,33.097,5.5202
27,17,24,8,10.243,69.315,3.5555
41,48,31,38,15.314,67.852,5.197
19,3,10,18,19.314,31.64,4.2205
28,41,33,47,16.071,37.727,3.7355
22,21,20,23,2.8284,40.376,0.67616
33,26,14,15,30.627,75.639,11.797
34,47,46,8,45.728,74.913,17.394
27,29,21,37,10.485,72.629,3.8384
23,43,22,48,5.4142,13.014,0.99997
27,7,23,18,13.828,53.613,3.8547
23,18,24,28,12.657,61.691,3.9259
3,24,17,45,29.142,27.452,6.1163
8,14,15,7,10.485,1.3969,1.766
40,36,15,5,48.385,26.067,10.024
35,17,35,19,2,15.485,0.37713
17,35,5,6,41.627,73.537,15.47
24,42,38,32,19.899,13.406,3.6873
20,5,6,11,16.485,84.319,7.4741
10,9,7,12,4.2426,18.261,0.81932
6,10,3,34,25.243,6.6997,4.4297
15,4,45,19,45.243,16.663,8.6174
38,34,10,38,39.213,5.4836,6.8158
30,10,34,19,11.828,87.979,5.7955
34,4,14,17,29.142,34.62,6.5605
20,39,17,48,15.071,69.058,5.2106
8,26,28,7,26.071,15.42,4.9134
17,6,26,26,28.071,41.197,6.7704
28,45,33,21,26.899,70.557,9.5221
8,12,13,34,41.385,66.294,13.718
9,45,9,34,11,77.957,4.4143
26,24,15,20,12.657,87.478,6.1337
28,43,27,18,27.071,93.594,15.138
30,31,21,35,10.657,54.257,2.9948
38,34,29,29,11.071,93.326,6.1495
30,14,29,13,1.4142,8.5982,0.25195
4,4,26,21,31.385,43.249,7.7421
45,22,33,39,43.728,43.139,10.774
13,4,5,24,23.314,12.714,4.2952
33,28,4,3,49.314,14.816,9.2464
46,15,40,10,10.414,47.58,2.6987
39,5,3,8,37.243,68.366,12.739
13,43,8,10,36.243,21.04,7.1722
9,27,35,3,44.728,49.796,11.898
3,28,5,44,16.828,67.887,5.7141
26,8,27,32,24.414,6.0691,4.2631
21,19,14,19,7,20.833,1.3827
13,38,8,26,47.142,99.464,30.931
10,43,4,8,37.485,39.28,8.8568
7,8,12,27,21.071,42.72,5.1675
6,16,6,42,26,25.333,5.3498
30,41,33,31,14.899,65.786,4.9017
29,5,29,14,9,81.959,3.893
48,9,9,37,69.142,64.927,22.461
47,25,6,27,76.799,21.241,15.225
5,48,39,36,39.799,36.297,9.1144
4,19,22,28,37.627,59.167,11.274
38,21,23,25,26.899,41.281,6.4938
46,4,28,17,25.728,28.161,5.4361
33,17,24,47,34.899,66.175,11.548
26,21,10,48,41.485,63.081,13.123
37,3,40,9,18.071,78.084,7.2685
10,45,47,41,50.213,65.789,16.52
8,4,9,10,6.4142,68.241,2.1898
47,7,19,3,29.657,90.41,15.354
24,43,18,15,26.728,9.0246,4.7781
35,9,15,10,23.728,59.672,7.1582
35,25,23,4,27.728,7.8673,4.9111
38,32,45,31,39.071,91.602,20.805
14,23,48,6,56.314,51.598,15.311
13,37,6,39,35.971,14.886,6.7485
41,9,5,10,50.314,46.308,12.848
37,42,5,38,38.627,2.2357,6.5477
4,22,6,35,13.828,41.203,3.3355
11,24,27,8,34.142,69.57,11.899
3,16,36,42,60.456,76.512,23.644
15,39,22,25,20.657,62.396,6.4711
6,46,4,11,35.828,14.812,6.7177
13,7,47,8,36.657,63.889,11.73
8,26,45,34,75.284,44.372,18.806
24,40,43,10,44.314,68.401,15.166
17,20,39,25,31.385,33.241,6.9679
7,34,38,42,42.213,25.271,8.6808
13,24,29,20,40.728,0.6419,6.8208
40,9,43,23,20.071,74.18,7.5402
3,39,23,40,28.314,46.301,7.2294
40,39,29,16,28.142,99.582,18.529
35,38,3,18,47.284,76.28,18.417
8,48,10,28,20.828,84.579,9.4937
25,46,27,38,8.8284,47.9,2.2964
8,27,44,25,75.556,55.346,21.529
43,19,20,27,55.971,42.839,13.744
25,21,9,17,28.728,83.987,12.937
26,16,24,45,29.828,7.6691,5.2748
27,43,36,46,15.657,4.7898,2.7067
35,40,9,7,40.042,44.592,10.027
8,40,21,35,28.728,61.678,8.9093
4,4,26,42,50.284,97.476,31.163
6,28,10,37,10.657,97.415,6.5932
29,26,27,8,18.828,28.649,3.9969
13,27,29,7,39.556,39.112,9.3294
48,47,33,27,31.142,56.285,8.982
8,4,20,14,16.142,76.937,6.3606
27,47,33,38,11.485,5.3404,1.9941
3,41,46,16,49.142,26.415,10.214
30,11,20,6,12.899,59.042,3.8585
40,44,9,7,46.698,15.871,8.8347
34,14,28,7,10.071,91.647,5.3687
37,34,40,17,18.243,55.453,5.2053
10,16,4,15,6.4142,72.761,2.3532
46,41,17,35,41.971,97.164,25.787
38,38,29,14,27.728,41.427,6.7044
28,33,38,28,13.243,56.301,3.8202
31,5,8,20,33.314,98.307,21.136
25,30,47,3,41.385,3.334,7.0744
47,41,6,15,76.012,7.4126,13.414
40,36,40,44,8,41.104,1.9276
24,32,25,11,22.243,77.751,8.8928
45,25,37,47,32.243,54.545,9.094
10,34,7,15,20.243,62.393,6.3411
41,3,39,32,36.071,57.407,10.557
33,16,34,5,11.414,77.56,4.5479
4,13,4,37,24,50.257,6.4198
23,15,11,4,21.828,12.12,4.0019
6,36,5,39,3.4142,47.856,0.88762
20,8,46,19,41.828,85.581,19.466
45,14,25,38,47.556,14.729,8.9104
14,34,47,23,55.728,3.5362,9.541
15,26,40,9,64.385,89.878,32.925
42,4,19,45,56.627,81.256,24.164
17,19,30,30,17.556,75.43,6.7379
14,40,14,34,6,18.009,1.1562
4,16,18,18,22.142,56.471,6.4016
16,43,5,46,12.243,92.042,6.5888
7,11,25,37,39.799,15.377,7.4979
38,14,34,13,31.728,71.749,11.449
46,13,6,41,72.284,33.83,16.143
27,47,8,43,20.657,77.514,8.2237
43,42,25,13,58.213,70.669,20.644
8,34,24,47,24.899,73.356,9.2255
4,18,29,27,38.284,6.8278,6.7251
6,34,29,41,32.385,99.987,21.581
20,6,33,24,28.899,79.487,11.927
45,42,23,14,57.799,6.7255,10.145
25,32,5,32,40.971,36.281,9.3811
26,7,34,34,30.314,10.905,5.5023
35,44,19,12,39.627,51.184,10.72
38,41,39,18,23.414,87.251,11.291
40,43,4,35,44.87,67.653,15.181
7,46,3,21,26.657,83.938,11.992
33,20,9,23,49.385,97.886,30.96
40,12,13,37,46.728,25.838,9.6599
3,36,18,11,16.899,20.002,3.3137
8,7,9,19,12.414,33.257,2.7566
28,12,19,35,27.556,79.956,11.472
22,30,23,19,13.071,99.185,8.506
6,15,15,24,14.485,76.176,5.6317
6,41,5,37,4.4142,32.487,0.9727
43,20,11,45,71.042,95.73,41.983
7,42,9,25,17.828,63.289,5.6562
39,22,15,13,41.627,82.435,18.175
16,10,32,32,30.627,81.03,13.013
41,48,13,10,45.87,69.318,15.923
37,40,26,47,15.071,11.312,2.7447
32,31,4,20,44.941,86.113,21.15
9,13,40,28,45.113,13.909,8.3945
33,31,13,43,31.556,43.012,7.764
15,28,43,5,54.556,86.413,25.839
15,48,10,26,26.071,55.267,7.4213
28,28,27,26,2.4142,18.723,0.4681
35,40,16,15,29.971,93.596,16.761
36,41,30,10,33.485,21.269,6.6401
28,21,27,31,10.414,53.351,2.8935
30,21,18,23,12.828,57.033,3.7362
39,14,45,29,28.657,64.412,9.2398
28,35,39,27,15.485,94.881,8.9493
39,44,39,9,35,94.816,20.193
26,6,30,48,44.485,57.947,13.113
25,11,44,44,52.87,34.598,11.899
15,14,6,43,41.314,29.54,8.8453
33,22,5,8,42.728,60.513,13.039
48,31,27,18,53.799,96.779,32.705
13,23,44,42,71.113,91.412,37.696
36,47,39,12,36.243,49.487,9.6055
4,34,33,40,37.627,20.905,7.4373
24,4,7,42,49.142,44.701,12.321
37,31,10,6,48.142,50.96,12.988
17,14,18,19,7.6569,58.721,2.2805
27,25,14,4,28.728,46.249,7.3308
37,5,31,31,29.657,84.397,13.467
17,7,30,45,49.971,42.838,12.271
32,4,6,14,30.142,42.757,7.3952
25,20,15,17,11.243,59.356,3.3772
45,21,18,10,47.071,81.045,20.005
15,24,34,9,44.971,77.832,18.006
9,25,13,43,20.828,27.1,4.3569
14,12,27,5,15.899,42.294,3.881
35,15,21,37,30.728,25.285,6.3198
30,3,21,47,47.728,66.512,15.873
4,12,47,12,51.728,63.937,16.564
3,37,48,44,57.941,17.257,11.092
30,28,9,32,45.385,84.096,20.483
9,13,17,7,11.071,67.87,3.7582
22,5,13,4,9.4142,73.206,3.4794
39,5,33,5,6,72.591,2.1951
6,27,15,17,28.314,58.717,8.4324
38,13,17,5,40.899,16.729,7.7946
28,30,35,16,20.657,78.411,8.358
14,14,28,18,16.828,10.733,3.0503
48,31,24,47,60.042,29.815,12.889
7,9,33,47,54.77,20.059,10.745
17,7,37,5,20.828,19.62,4.0704
16,40,30,27,19.971,88.844,9.9753
20,19,18,24,7.2426,69.643,2.527
9,39,23,13,51.314,1.1864,8.6291
47,11,24,21,36.799,65.369,12.032
24,18,40,25,29.142,26.803,6.0791
28,8,3,35,48.627,34.766,10.963
46,47,10,11,54.113,81.888,23.374
19,7,24,30,31.314,86.8,14.954
28,23,19,26,10.243,35.768,2.3329
24,34,31,6,30.899,42.432,7.5538
45,38,30,18,49.385,87.04,23.706
35,29,29,31,6.8284,24.995,1.4006
6,5,26,40,45.87,0.59882,7.6795
30,20,27,33,14.243,66.624,4.7445
34,35,42,4,14.899,20.68,2.9391
13,35,3,40,39.385,80.412,16.538
8,40,35,15,56.627,21.037,11.206
45,45,35,31,27.314,82.475,11.935
32,8,12,9,22.899,97.123,14.053
39,40,9,36,39.556,89.848,20.214
3,32,20,4,36.799,2.5651,6.2535
14,34,28,23,19.728,71.415,7.0802
36,45,17,8,42.799,37.964,9.9726
48,28,28,21,53.385,47.269,13.784
40,24,27,47,29.556,79.653,12.236
21,20,34,47,34.042,29.598,7.2924
33,16,18,38,32.314,84.998,14.856
47,24,19,28,61.556,0.79744,10.321
10,22,20,26,34.728,26.007,7.1905
39,8,5,47,67.385,61.207,20.761
43,33,7,31,72.527,86.904,34.713
7,11,16,12,10.243,54.565,2.8897
3,7,4,48,41.414,40.942,9.961
40,47,32,6,41.728,13.876,7.7625
7,44,46,17,53.627,16.915,10.237
19,23,14,13,15.485,49.111,4.0858
38,45,9,7,46.284,91.457,24.562
29,10,4,9,28.728,75.205,10.982
33,19,37,39,21.657,68.185,7.3872
18,44,27,28,24.899,69.964,8.7317
24,7,18,18,19.243,13.827,3.5782
33,39,35,46,9.2426,42.504,2.2613
17,14,39,3,29.485,18.786,5.7202
24,35,43,8,40.142,48.24,10.483
10,24,27,19,36.485,48.732,9.5836
43,4,40,36,37.485,31.377,8.1702
29,27,48,34,64.627,93.946,36.463
10,26,45,13,61.314,67.554,20.714
40,44,23,9,38.042,63.948,12.184
44,8,35,3,15.657,85.329,7.2479
47,13,4,40,75.113,75.499,28.861
7,4,23,28,33.799,1.6661,5.7044
33,23,27,17,23.071,38.901,5.4292
26,40,22,23,20.314,28.088,4.2892
6,4,7,29,25.414,62.774,8.004
35,15,31,33,19.657,21.776,3.9157
39,5,10,44,62.627,33.709,13.97
25,22,15,40,24.728,79.39,10.187
33,23,34,23,1,75.178,0.38212
35,8,9,8,28.485,96.157,17.027
17,40,28,23,22.142,48.487,5.7993
47,48,13,17,46.042,69.736,16.088
31,8,30,7,1.4142,13.659,0.2626
13,29,4,19,13.728,26.031,2.843
22,37,4,10,41.142,84.735,18.813
26,30,3,22,43.284,69.489,15.066
22,33,12,28,42.314,90.403,21.903
22,39,7,15,42.799,70.563,15.152
36,36,33,8,29.243,33.855,6.5324
30,14,26,11,5.2426,56.137,1.5092
7,6,18,44,46.071,28.282,9.7457
28,3,15,40,44.385,39.673,10.531
6,20,33,16,43.627,14.086,8.1302
47,7,3,24,56.213,34.506,12.64
29,18,27,14,4.8284,69.805,1.689
3,31,3,21,10,58.273,2.9606
35,9,43,16,26.071,65.256,8.5103
28,39,8,3,37.042,77.429,14.724
34,38,11,25,46.385,29.777,9.9537
20,45,14,18,37.728,67.748,12.783
13,15,10,14,10.828,69.366,3.7618
40,38,34,40,6.8284,26.087,1.4149
27,48,14,24,39.142,51.257,10.598
29,4,14,20,27.485,96.525,16.594
14,3,8,31,30.485,20.258,5.9911
9,37,15,25,14.485,47.387,3.7453
15,4,39,47,56.456,4.4191,9.7319
14,18,24,31,21.142,95.016,12.261
7,46,8,41,5.4142,80.722,2.2869
10,32,19,20,36.899,99.216,24.034
4,48,28,12,19.971,60.424,6.0869
25,25,13,6,25.142,0.74343,4.2139
47,9,19,30,47.485,73.851,17.74
26,33,45,45,33.142,1.835,5.6008
15,34,35,43,25.556,56.162,7.3592
38,45,40,18,27.828,89.886,14.233
37,48,7,12,50.456,47.861,13.118
26,41,8,35,28.142,35.703,6.4056
12,26,12,43,19.243,13.527,3.5692
36,5,11,7,25.828,88.782,12.883
20,25,15,48,30.485,95.801,18.05
8,37,6,13,24.828,60.171,7.5413
27,32,39,4,34.142,6.0438,5.9605
47,48,9,41,47.042,15.812,8.8951
27,45,11,27,34.485,60.281,10.49
15,45,27,44,13.243,30.948,2.8743
5,16,14,14,14.314,71.088,5.1101
9,13,10,19,6.4142,7.8455,1.1359
33,24,13,9,37.142,51.072,10.034
7,37,9,17,20.828,14.529,3.8959
28,42,39,16,32.314,81.64,13.891
30,48,47,42,33.728,85.028,15.516
27,11,40,20,39.899,1.751,6.7384
46,18,27,43,54.971,28.749,11.68
24,44,28,13,32.657,97.871,20.464
41,48,3,23,58.355,54.116,16.37
48,27,35,13,41.485,46.111,10.569
10,43,26,48,18.071,49.42,4.7856
40,29,5,47,47.385,75.155,18.099
8,15,8,27,12,60.332,3.6529
48,34,4,16,76.627,48.25,20.014
28,44,41,3,24.142,91.121,12.709
29,47,20,35,14.728,13.364,2.7281
40,41,48,18,43.485,38.594,10.2
11,7,24,34,35.213,42.484,8.6133
29,28,26,15,14.243,46.206,3.6327
8,23,15,7,19.485,25.193,4.0041
30,20,29,29,9.4142,68.984,3.2511
7,7,10,47,41.243,42.377,10.076
14,17,34,34,27.042,40.196,6.452
23,24,39,22,26.728,91.892,14.332
3,34,25,28,43.799,82.6,19.185
34,30,47,20,40.899,58.821,12.198
43,24,14,39,61.556,38.619,14.443
22,19,15,10,14.828,25.493,3.0556
44,21,35,9,30.657,15.167,5.7653
10,20,4,25,8.0711,40.081,1.9233
15,39,7,36,35.142,77.734,14.046
35,31,13,15,28.627,34.273,6.422
29,4,10,24,34.899,69.959,12.237
47,5,38,27,26.899,58.216,7.9578
48,47,33,5,56.071,71.235,20.065
43,4,19,4,24,75.696,9.2533
40,8,28,13,29.142,11.753,5.3266
17,19,28,19,11,7.1628,1.9374
22,29,30,29,8,70.005,2.8072
48,23,36,42,39.142,78.528,15.871
43,36,7,48,60.284,45.319,15.221
33,48,40,24,26.899,5.3761,4.6716
8,20,44,19,62.556,45.464,15.82
13,44,45,13,41.627,36.414,9.5446
14,11,34,15,28.385,45.763,7.203
11,29,39,33,50.042,22.236,10.01
17,9,23,45,42.142,87.088,20.251
30,20,26,48,30.485,85.57,14.183
16,7,48,17,43.071,39.5,10.2
47,14,12,4,43.243,23.252,8.7295
42,5,35,48,50.243,90.45,26.036
16,39,30,46,16.899,81.909,7.3029
29,6,9,37,48.314,76.336,18.837
8,38,33,30,40.213,23.003,8.0995
26,45,16,47,10.828,35.629,2.4629
13,24,19,15,26.314,26.391,5.4679
9,29,15,12,24.657,46.191,6.2877
32,5,12,45,55.556,28.539,11.781
28,22,10,27,41.728,28.965,8.8847
34,3,39,21,32.314,98.33,20.515
23,29,39,17,29.657,38.811,6.9723
40,8,20,35,42.899,4.1335,7.3787
12,43,46,20,50.042,17.182,9.5741
27,11,28,44,35.071,73.565,13.04
37,36,14,26,50.456,48.24,13.177
26,30,26,11,19,89.216,9.5704
45,33,48,9,25.243,0.36986,4.2188
16,4,17,45,48.728,70.817,17.321
3,15,35,35,46.77,80.479,19.664
22,29,10,14,30.556,22.171,6.1084
35,9,28,41,38.556,56.142,11.1
28,9,40,18,35.728,76.762,14.034
13,11,43,17,48.142,5.1918,8.3488
25,36,24,23,14.243,15.616,2.6887
28,14,26,34,20.828,94.663,11.969
40,25,41,3,28.899,42.195,7.0466
9,43,28,31,31.728,21.79,6.321
6,32,33,18,57.627,80.501,24.239
7,36,4,35,3.4142,23.229,0.68909
10,8,8,3,5.8284,52.382,1.6
24,7,45,19,36.657,87.203,17.658
9,3,45,20,52.657,75.424,20.207
7,42,21,18,46.728,0.22336,7.8011
36,44,19,19,27.142,37.267,6.2786
48,31,37,44,41.314,72.922,15.197
40,39,24,19,27.213,63.933,8.7138
8,23,29,40,42.971,95.682,25.362
48,16,4,19,60.213,13.712,11.186
8,19,40,16,61.385,75.258,23.489
5,32,19,30,44.385,88.564,22.031
5,37,26,17,30.556,86.227,14.415
27,35,41,3,40.142,85.594,18.686
8,36,34,21,51.627,18.02,9.9492
42,8,44,41,36.071,8.6483,6.4288
39,29,44,16,31.071,45.629,7.8727
4,39,10,15,26.485,23.625,5.3648
4,47,14,34,37.728,3.2673,6.4459
48,3,9,33,63.728,38.347,14.909
6,5,28,9,23.657,36.478,5.4278
33,26,6,25,54.527,47.42,14.104
48,3,48,35,34.485,45.501,8.725
25,28,6,20,39.627,11.293,7.2157
8,12,39,39,46.184,54.174,12.965
40,27,27,45,24.556,16.978,4.6899
13,18,5,22,23.899,46.433,6.1116
22,20,4,18,28.385,53.701,7.921
45,25,19,43,58.627,61.596,18.161
40,26,21,37,24.728,66.568,8.2304
33,18,48,26,46.314,59.993,14.033
4,27,19,6,29.556,10.627,5.3527
39,12,20,29,37.657,2.8825,6.4148
48,19,45,16,4.2426,15.534,0.80035
48,12,15,8,39.485,63.501,12.565
29,32,44,45,31.556,78.319,12.747
32,35,5,6,40.456,34.516,9.0978
33,4,46,18,25.828,52.094,7.0651
30,42,8,26,40.142,0.55456,6.7183
10,36,13,26,11.243,56.325,3.2443
36,42,14,13,34.385,28.523,7.2904
8,34,29,23,48.385,78.28,19.531
17,3,29,15,18.728,14.399,3.4992
16,43,13,13,43.243,99.432,28.346
43,35,47,41,8.2426,30.805,1.7865
8,14,8,7,7,84.321,3.1738
20,13,8,24,25.485,61.208,7.8522
6,33,32,34,43.385,68.177,14.797
33,16,28,30,19.828,7.4664,3.5008
45,4,39,15,15.485,94.917,8.9575
37,41,7,46,33.728,95.515,19.819
43,48,20,14,47.87,51.237,12.958
11,6,28,20,26.899,75.764,10.383
38,17,6,22,65.527,82.077,28.409
23,41,40,11,42.314,44.56,10.592
18,40,26,8,35.314,1.7279,5.9629
33,13,13,5,24.485,86.533,11.626
36,35,37,32,3.4142,72.219,1.2415
40,41,25,35,18.071,97.966,11.355
9,19,30,48,45.899,85.975,21.538
19,33,22,21,14.657,87.831,7.158
11,26,26,28,42.799,56.028,12.303
29,21,40,16,33.071,75.218,12.646
37,40,3,32,44.042,22.66,8.8432
4,37,5,34,3.4142,74.488,1.2893
8,13,33,4,28.728,98.262,18.203
22,25,14,38,18.899,84.818,8.6569
13,5,6,15,12.899,26.273,2.6775
24,21,33,12,11.485,22.965,2.3125
10,32,39,29,50.627,50.225,13.537
34,12,20,34,33.071,88.479,16.384
38,8,33,14,30.071,31.219,6.5441
18,38,26,31,11.485,36.854,2.6454
6,18,16,40,50.87,9.3602,9.1185
9,8,34,22,39.142,9.6965,7.0353
19,9,34,21,29.728,15.544,5.6085
46,3,11,5,35.828,80.386,15.037
6,38,18,23,44.799,18.54,8.6724
47,13,9,3,45.657,4.8284,7.8954
46,17,43,4,14.828,95.259,8.6546
25,40,39,41,14.414,20.326,2.8345
46,7,20,12,33.828,30.767,7.3293
45,4,28,29,36.728,73.536,13.649
8,9,37,40,45.941,74.302,17.295
13,44,4,32,16.314,43.643,4.042
12,4,30,15,23.728,89.385,11.998
6,43,32,8,59.142,81.238,25.228
17,18,40,37,30.87,53.352,8.5771
38,10,26,5,30.657,25.581,6.3225
21,32,19,15,24.899,15.012,4.6764
13,37,29,14,31.385,73.655,11.687
32,34,23,11,23.385,15.895,4.425
44,33,25,9,50.899,1.5894,8.5856
26,47,27,25,23.243,79.238,9.548
35,10,39,34,25.657,66.02,8.4701
8,4,14,7,7.2426,84.49,3.2952
